source_file,cq_file,source_qid,transformed_qid,subject,outline_code,answer_key,validation_status,load_status,quarantine_reason,stem_len,has_annotation,has_components,has_intel,has_case_study,generated_db_identifier
C:\FOC\Workspace\Finished\CQ14508.md,CQ14508.md,14508,14508_riverside_retreat_parcel,CONTRACTS,56050403,B,PASS,draft_ready,,707,true,true,true,true,14508_riverside_retreat_parcel
C:\FOC\Workspace\Finished\CQ14510.md,CQ14510.md,14510,14510_ark_puppet_stage,CONTRACTS,51060101,B,PASS,draft_ready,,634,true,true,true,true,14510_ark_puppet_stage
C:\FOC\Workspace\Finished\CQ14511.md,CQ14511.md,14511,14511_worship_studio_delay,CONTRACTS,51060103,B,PASS,draft_ready,,1349,true,true,true,true,14511_worship_studio_delay
C:\FOC\Workspace\Finished\CQ14512.md,CQ14512.md,14512,14512_used-boat-sale,CONTRACTS,54030800,C,PASS,draft_ready,,926,true,true,true,true,14512_used-boat-sale
C:\FOC\Workspace\Finished\CQ14516.md,CQ14516.md,14516,14516_lydia_nativity_sets,CONTRACTS,51060101,B,PASS,draft_ready,,755,true,true,true,true,14516_lydia_nativity_sets
C:\FOC\Workspace\Finished\CQ14517.md,CQ14517.md,14517,14517_tutor-oven,CONTRACTS,51060103,C,PASS,draft_ready,,1025,true,true,true,true,14517_tutor-oven
C:\FOC\Workspace\Finished\CQ14519.md,CQ14519.md,14519,14519_scripture_mural_commission,CONTRACTS,56050300,B,PASS,draft_ready,,643,true,true,true,true,14519_scripture_mural_commission
C:\FOC\Workspace\Finished\CQ14520.md,CQ14520.md,14520,14520_olive_wood_keepsake_crosses,CONTRACTS,51060101,D,PASS,draft_ready,,780,true,true,true,true,14520_olive_wood_keepsake_crosses
C:\FOC\Workspace\Finished\CQ14521.md,CQ14521.md,14521,14521_sea_of_galilee_lantern_walk,CONTRACTS,51060101,B,PASS,draft_ready,,673,true,true,true,true,14521_sea_of_galilee_lantern_walk
C:\FOC\Workspace\Finished\CQ14523.md,CQ14523.md,14523,14523_psalm_calligraphy_stipend,CONTRACTS,51060304,C,PASS,draft_ready,,962,true,true,true,true,14523_psalm_calligraphy_stipend
C:\FOC\Workspace\Finished\CQ14525.md,CQ14525.md,14525,14525_jonah_fish_escape,CONTRACTS,51060103,B,PASS,draft_ready,,1188,true,true,true,true,14525_jonah_fish_escape
C:\FOC\Workspace\Finished\CQ14530.md,CQ14530.md,14530,14530_lantern_courtyard,CONTRACTS,51060101,B,PASS,draft_ready,,864,true,true,true,true,14530_lantern_courtyard
C:\FOC\Workspace\Finished\CQ14532.md,CQ14532.md,14532,14532_scripture_audio_booth,CONTRACTS,51060107,C,PASS,draft_ready,,868,true,true,true,true,14532_scripture_audio_booth
C:\FOC\Workspace\Finished\CQ14541.md,CQ14541.md,14541,14541_marys_livestream_maintenance,CONTRACTS,53070100,C,PASS,draft_ready,,760,true,true,true,true,14541_marys_livestream_maintenance
C:\FOC\Workspace\Finished\CQ14542.md,CQ14542.md,14542,14542_emmaus_escape_room,CONTRACTS,53070100,B,PASS,draft_ready,,1064,true,true,true,true,14542_emmaus_escape_room
C:\FOC\Workspace\Finished\CQ14544.md,CQ14544.md,14544,14544_lydias_parable_puppets,CONTRACTS,53070300,B,PASS,draft_ready,,950,true,true,true,true,14544_lydias_parable_puppets
C:\FOC\Workspace\Finished\CQ14545.md,CQ14545.md,14545,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ14546.md,CQ14546.md,14546,14546_koine_tutor,CONTRACTS,53070100,C,PASS,draft_ready,,440,true,true,true,true,14546_koine_tutor
C:\FOC\Workspace\Finished\CQ14549.md,CQ14549.md,14549,14549_hymn_barn_bell_lift,CONTRACTS,53070300,B,PASS,draft_ready,,1193,true,true,true,true,14549_hymn_barn_bell_lift
C:\FOC\Workspace\Finished\CQ14551.md,CQ14551.md,14551,14551_tent-maker-pledge,CONTRACTS,53070200,C,PASS,draft_ready,,579,true,true,true,true,14551_tent-maker-pledge
C:\FOC\Workspace\Finished\CQ14553.md,CQ14553.md,14553,14553_bronze_dove_chandelier,CONTRACTS,53070300,C,PASS,draft_ready,,972,true,true,true,true,14553_bronze_dove_chandelier
C:\FOC\Workspace\Finished\CQ14554.md,CQ14554.md,14554,14554_johns-hilltop,CRIMINAL,75070202,C,PASS,draft_ready,,1304,true,true,true,false,14554_johns-hilltop
C:\FOC\Workspace\Finished\CQ14555.md,CQ14555.md,14555,14555_private_bookstore_plea,CRIMINAL,75120000,C,PASS,draft_ready,,1040,true,true,true,true,14555_private_bookstore_plea
C:\FOC\Workspace\Finished\CQ14556.md,CQ14556.md,14556,14556_psalter_scrolls,CRIMINAL,75070100,B,PASS,draft_ready,,767,true,true,true,true,14556_psalter_scrolls
C:\FOC\Workspace\Finished\CQ14557.md,CQ14557.md,14557,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ14558.md,CQ14558.md,14558,14558_bethlehem_star_wristbands,CRIMINAL,72060105,B,PASS,draft_ready,,924,true,true,true,true,14558_bethlehem_star_wristbands
C:\FOC\Workspace\Finished\CQ14559.md,CQ14559.md,14559,14559_warrant-esther,CRIMINAL,75070202,A,PASS,draft_ready,,851,true,true,true,true,14559_warrant-esther
C:\FOC\Workspace\Finished\CQ14560.md,CQ14560.md,14560,14560_death_qualified_choir,CRIMINAL,75090500,C,PASS,draft_ready,,785,true,true,true,true,14560_death_qualified_choir
C:\FOC\Workspace\Finished\CQ14561.md,CQ14561.md,14561,14561_grand_jury_lantern_prints,CRIMINAL,75100000,B,PASS,draft_ready,,622,true,true,true,true,14561_grand_jury_lantern_prints
C:\FOC\Workspace\Finished\CQ14562.md,CQ14562.md,14562,14562_chapel_bank_stop,CRIMINAL,75080101,B,PASS,draft_ready,,895,true,true,true,true,14562_chapel_bank_stop
C:\FOC\Workspace\Finished\CQ14563.md,CQ14563.md,14563,14563_choir_loft_emergency_sweep,CRIMINAL,75070202,D,PASS,draft_ready,,1266,true,true,true,true,14563_choir_loft_emergency_sweep
C:\FOC\Workspace\Finished\CQ14564.md,CQ14564.md,14564,14564_fundraiser_deposit_confession,CRIMINAL,75080300,C,PASS,draft_ready,,606,true,true,true,true,14564_fundraiser_deposit_confession
C:\FOC\Workspace\Finished\CQ14565.md,CQ14565.md,14565,14565_camp_shed_grand_jury_attachment,CRIMINAL,75080401,B,PASS,draft_ready,,612,true,true,true,true,14565_camp_shed_grand_jury_attachment
C:\FOC\Workspace\Finished\CQ14566.md,CQ14566.md,14566,14566_choir_alibi_immunity,CRIMINAL,75080000,B,PASS,draft_ready,,581,true,true,true,true,14566_choir_alibi_immunity
C:\FOC\Workspace\Finished\CQ14567.md,CQ14567.md,14567,14567_bookstore_bedroom_miranda,CRIMINAL,75080101,C,PASS,draft_ready,,510,true,true,true,true,14567_bookstore_bedroom_miranda
C:\FOC\Workspace\Finished\CQ14568.md,CQ14568.md,14568,14568_good_samaritan_radios,CRIMINAL,75090600,B,PASS,draft_ready,,1222,true,true,true,true,14568_good_samaritan_radios
C:\FOC\Workspace\Finished\CQ14569.md,CQ14569.md,14569,14569_capernaum_calligraphy,CRIMINAL,75070201,B,PASS,draft_ready,,1169,true,true,true,true,14569_capernaum_calligraphy
C:\FOC\Workspace\Finished\CQ14570.md,CQ14570.md,14570,14570_manger_tote,CRIMINAL,75070202,C,PASS,draft_ready,,2668,true,true,true,true,14570_manger_tote
C:\FOC\Workspace\Finished\CQ14571.md,CQ14571.md,14571,14571_boarded_cottage_payton,CRIMINAL,75070201,C,PASS,draft_ready,,682,true,true,true,true,14571_boarded_cottage_payton
C:\FOC\Workspace\Finished\CQ14572.md,CQ14572.md,14572,14572_barnabas-at-the-sanctuary,CRIMINAL,72060101,C,PASS,draft_ready,,833,true,true,true,true,14572_barnabas-at-the-sanctuary
C:\FOC\Workspace\Finished\CQ14573.md,CQ14573.md,14573,14573_psalm_maze_stole,CRIMINAL,75070200,B,PASS,draft_ready,,1444,true,true,true,true,14573_psalm_maze_stole
C:\FOC\Workspace\Finished\CQ14574.md,CQ14574.md,14574,14574_jericho_wall_patrol_statement,CRIMINAL,75080101,C,PASS,draft_ready,,1058,true,true,true,true,14574_jericho_wall_patrol_statement
C:\FOC\Workspace\Finished\CQ14575.md,CQ14575.md,14575,14575_esther-marketplace,CRIMINAL,75080200,B,PASS,draft_ready,,615,true,true,true,true,14575_esther-marketplace
C:\FOC\Workspace\Finished\CQ14578.md,CQ14578.md,14578,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ14579.md,CQ14579.md,14579,14579_the_uncurtained_window,CRIMINAL,75070202,D,PASS,draft_ready,,1547,true,true,true,true,14579_the_uncurtained_window
C:\FOC\Workspace\Finished\CQ14580.md,CQ14580.md,14580,14580_ichthys_keyboard_case,CRIMINAL,75070100,B,PASS,draft_ready,,1445,true,true,true,true,14580_ichthys_keyboard_case
C:\FOC\Workspace\Finished\CQ14582.md,CQ14582.md,14582,14582_road_to_emmaus_confession,CRIMINAL,75080300,C,PASS,draft_ready,,856,true,true,true,true,14582_road_to_emmaus_confession
C:\FOC\Workspace\Finished\CQ14585.md,CQ14585.md,14585,14585_boathouse_fire,CRIMINAL,75090400,D,PASS,draft_ready,,857,true,true,true,true,14585_boathouse_fire
C:\FOC\Workspace\Finished\CQ14586.md,CQ14586.md,14586,14586_advent_ledger,CRIMINAL,75080100,C,PASS,draft_ready,,498,true,true,true,true,14586_advent_ledger
C:\FOC\Workspace\Finished\CQ14587.md,CQ14587.md,14587,14587_massiah-pretender,CRIMINAL,75090400,D,PASS,draft_ready,,701,true,true,true,true,14587_massiah-pretender
C:\FOC\Workspace\Finished\CQ14588.md,CQ14588.md,14588,14588_gospel_festival_drum,CRIMINAL,75090500,C,PASS,draft_ready,,674,true,true,true,true,14588_gospel_festival_drum
C:\FOC\Workspace\Finished\CQ14590.md,CQ14590.md,14590,14590_hallelujah_handbell_booth,CRIMINAL,75120300,A,PASS,draft_ready,,693,true,true,true,true,14590_hallelujah_handbell_booth
C:\FOC\Workspace\Finished\CQ14591.md,CQ14591.md,14591,14591_toll-booth-fentanyl,CRIMINAL,75070100,B,PASS,draft_ready,,984,true,true,true,true,14591_toll-booth-fentanyl
C:\FOC\Workspace\Finished\CQ14593.md,CQ14593.md,14593,14593_retreat_toolroom_voice_lineup,CRIMINAL,75080200,C,PASS,draft_ready,,966,true,true,true,true,14593_retreat_toolroom_voice_lineup
C:\FOC\Workspace\Finished\CQ14594.md,CQ14594.md,14594,14594_consent-plainview-tapestry,CRIMINAL,75070200,C,PASS,draft_ready,,2176,true,true,true,true,14594_consent-plainview-tapestry
C:\FOC\Workspace\Finished\CQ14595.md,CQ14595.md,14595,14595_daniel_riverside_cabin,CRIMINAL,75070200,C,PASS,draft_ready,,1189,true,true,true,true,14595_daniel_riverside_cabin
C:\FOC\Workspace\Finished\CQ14596.md,CQ14596.md,14596,14596_manger_mustard_seed,CRIMINAL,75120000,A,PASS,draft_ready,,462,true,true,true,true,14596_manger_mustard_seed
C:\FOC\Workspace\Finished\CQ14599.md,CQ14599.md,14599,14599_bethany_stoneworks_inventory,CRIMINAL,75070202,B,PASS,draft_ready,,2010,true,true,true,true,14599_bethany_stoneworks_inventory
C:\FOC\Workspace\Finished\CQ14600.md,CQ14600.md,14600,14600_grubbs_parcel,CRIMINAL,75070200,B,PASS,draft_ready,,1199,true,true,true,true,14600_grubbs_parcel
C:\FOC\Workspace\Finished\CQ14601.md,CQ14601.md,14601,14601_connelly-church,CRIMINAL,75080101,C,PASS,draft_ready,,546,true,true,true,true,14601_connelly-church
C:\FOC\Workspace\Finished\CQ14602.md,CQ14602.md,14602,14602_walled-prayer-courtyard,CRIMINAL,75070200,B,PASS,draft_ready,,623,true,true,true,true,14602_walled-prayer-courtyard
C:\FOC\Workspace\Finished\CQ14603.md,CQ14603.md,14603,14603_retreat_boutique_catwalk,CRIMINAL,75070201,C,PASS,draft_ready,,626,true,true,true,true,14603_retreat_boutique_catwalk
C:\FOC\Workspace\Finished\CQ14605.md,CQ14605.md,14605,14605_psalm_printing_van_fire,CRIMINAL,75090500,B,PASS,draft_ready,,715,true,true,true,true,14605_psalm_printing_van_fire
C:\FOC\Workspace\Finished\CQ14609.md,CQ14609.md,14609,14609_festival_signal_stop,CRIMINAL,75070100,C,PASS,draft_ready,,1199,true,true,true,true,14609_festival_signal_stop
C:\FOC\Workspace\Finished\CQ14610.md,CQ14610.md,14610,14610_timothy_grand_jury,CRIMINAL,75100000,D,PASS,draft_ready,,829,true,true,true,true,14610_timothy_grand_jury
C:\FOC\Workspace\Finished\CQ14615.md,CQ14615.md,14615,14615_psalm_cart_informant,CRIMINAL,75090400,C,PASS,draft_ready,,1017,true,true,true,true,14615_psalm_cart_informant
C:\FOC\Workspace\Finished\CQ14616.md,CQ14616.md,14616,14616_good_shepherd_cyber_watch,CRIMINAL,75070200,D,PASS,draft_ready,,1408,true,true,true,false,14616_good_shepherd_cyber_watch
C:\FOC\Workspace\Finished\CQ14618.md,CQ14618.md,14618,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ14619.md,CQ14619.md,14619,14619_peters_two_burden_instruction,CRIMINAL,75120000,B,PASS,draft_ready,,1244,true,true,true,false,14619_peters_two_burden_instruction
C:\FOC\Workspace\Finished\CQ14620.md,CQ14620.md,14620,14620_paul_grand_jury,CRIMINAL,75080400,C,PASS,draft_ready,,510,true,true,true,true,14620_paul_grand_jury
C:\FOC\Workspace\Finished\CQ14621.md,CQ14621.md,14621,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ14625.md,CQ14625.md,14625,14625_private_retreat_felony_murder,CRIMINAL,71040300,A,PASS,draft_ready,,1080,true,true,true,false,14625_private_retreat_felony_murder
C:\FOC\Workspace\Finished\CQ14626.md,CQ14626.md,14626,14626_lydias_sentencing_plan,CRIMINAL,00000000,A,PASS,quarantined,missing-outline,695,true,true,true,true,14626_lydias_sentencing_plan
C:\FOC\Workspace\Finished\CQ14627.md,CQ14627.md,14627,14627_galilee_honey_farm,CRIMINAL,,A,PASS,quarantined,missing-outline,1185,true,true,true,false,14627_galilee_honey_farm
C:\FOC\Workspace\Finished\CQ14629.md,CQ14629.md,14629,14629_parent_room_confession,CRIMINAL,,D,PASS,quarantined,missing-outline,1319,true,true,true,false,14629_parent_room_confession
C:\FOC\Workspace\Finished\CQ14630.md,CQ14630.md,14630,14630_fellowship_hall_white_powder,CRIMINAL,71040300,D,PASS,draft_ready,,586,true,true,true,false,14630_fellowship_hall_white_powder
C:\FOC\Workspace\Finished\CQ14631.md,CQ14631.md,14631,14631_manna_mart,CRIMINAL,72010302,C,PASS,draft_ready,,701,true,true,true,true,14631_manna_mart
C:\FOC\Workspace\Finished\CQ14633.md,CQ14633.md,14633,14633_galilee_cafe,CRIMINAL,72060201,A,PASS,draft_ready,,736,true,true,true,false,14633_galilee_cafe
C:\FOC\Workspace\Finished\CQ14634.md,CQ14634.md,14634,14634_chapel_bookstore_grab,CRIMINAL,,B,PASS,quarantined,missing-outline; tiny-stem,121,true,true,true,false,14634_chapel_bookstore_grab
C:\FOC\Workspace\Finished\CQ14635.md,CQ14635.md,14635,14635_barnabas_aspirin_capsule,CRIMINAL,73020300,B,PASS,draft_ready,,571,true,true,true,false,14635_barnabas_aspirin_capsule
C:\FOC\Workspace\Finished\CQ14636.md,CQ14636.md,14636,14636_bible_cafe_basement,CRIMINAL,72060201,D,PASS,draft_ready,,581,true,true,true,false,14636_bible_cafe_basement
C:\FOC\Workspace\Finished\CQ14637.md,CQ14637.md,14637,14637_peters_hilltop_car_crash,CRIMINAL,72010302,C,PASS,draft_ready,,917,true,true,true,false,14637_peters_hilltop_car_crash
C:\FOC\Workspace\Finished\CQ14638.md,CQ14638.md,14638,14638_galilee_garments,CRIMINAL,72010302,D,PASS,draft_ready,,785,true,true,true,false,14638_galilee_garments
C:\FOC\Workspace\Finished\CQ14639.md,CQ14639.md,14639,14639_prayer_walk_self_defense,CRIMINAL,72060201,A,PASS,draft_ready,,608,true,true,true,true,14639_prayer_walk_self_defense
C:\FOC\Workspace\Finished\CQ14640.md,CQ14640.md,14640,14640_church_preschool_custody,CRIMINAL,73020500,B,PASS,draft_ready,,894,true,true,true,false,14640_church_preschool_custody
C:\FOC\Workspace\Finished\CQ14641.md,CQ14641.md,14641,14641_bible_trivia_attempt,CRIMINAL,71040300,D,FORK_OR_SPLIT,draft_ready,,731,true,true,true,false,14641_bible_trivia_attempt
C:\FOC\Workspace\Finished\CQ14642.md,CQ14642.md,14642,14642_good_samaritan_softball,CRIMINAL,74020101,A,PASS,quarantined,tiny-stem,172,true,true,true,true,14642_good_samaritan_softball
C:\FOC\Workspace\Finished\CQ14643.md,CQ14643.md,14643,14643_daniels_watch_party,CRIMINAL,72060201,D,PASS,draft_ready,,697,true,true,true,false,14643_daniels_watch_party
C:\FOC\Workspace\Finished\CQ14644.md,CQ14644.md,14644,14644_barnabas_banquet,CRIMINAL,75120300,D,PASS,draft_ready,,821,true,true,true,true,14644_barnabas_banquet
C:\FOC\Workspace\Finished\CQ14645.md,CQ14645.md,14645,14645_advent_sidewalk,CRIMINAL,72060101,B,PASS,draft_ready,,687,true,true,true,true,14645_advent_sidewalk
C:\FOC\Workspace\Finished\CQ14649.md,CQ14649.md,14649,14649_pageant_warehouse,CRIMINAL,73030900,D,PASS,draft_ready,,677,true,true,true,true,14649_pageant_warehouse
C:\FOC\Workspace\Finished\CQ14650.md,CQ14650.md,14650,14650_fellowship_picnic,CRIMINAL,72060101,B,PASS,draft_ready,,564,true,true,true,true,14650_fellowship_picnic
C:\FOC\Workspace\Finished\CQ14654.md,CQ14654.md,14654,14654_fellowship_trail,CRIMINAL,72060101,B,PASS,draft_ready,,583,true,true,true,true,14654_fellowship_trail
C:\FOC\Workspace\Finished\CQ14655.md,CQ14655.md,14655,14655_study_bible_case,CRIMINAL,73030400,B,PASS,draft_ready,,387,true,true,true,true,14655_study_bible_case
C:\FOC\Workspace\Finished\CQ14656.md,CQ14656.md,14656,14656_fellowship_flag_football,CRIMINAL,74020101,B,PASS,draft_ready,,857,true,true,true,false,14656_fellowship_flag_football
C:\FOC\Workspace\Finished\CQ14657.md,CQ14657.md,14657,14657_lampstand_window_volley,CRIMINAL,73020200,B,PASS,draft_ready,,1017,true,true,true,false,14657_lampstand_window_volley
C:\FOC\Workspace\Finished\CQ14658.md,CQ14658.md,14658,14658_christian_publishing,CRIMINAL,74020101,A,PASS,draft_ready,,750,true,true,true,false,14658_christian_publishing
C:\FOC\Workspace\Finished\CQ14660.md,CQ14660.md,14660,14660_tent-revival-kerosene,CRIMINAL,74020102,B,PASS,draft_ready,,1017,true,true,true,true,14660_tent-revival-kerosene
C:\FOC\Workspace\Finished\CQ14663.md,CQ14663.md,14663,14663_lydias_bookstore_warehouse,CRIMINAL,74020101,A,PASS,draft_ready,,604,true,true,true,false,14663_lydias_bookstore_warehouse
C:\FOC\Workspace\Finished\CQ14664.md,CQ14664.md,14664,14664_bible_study_gas_station,CRIMINAL,74020101,A,PASS,draft_ready,,652,true,true,true,true,14664_bible_study_gas_station
C:\FOC\Workspace\Finished\CQ14665.md,CQ14665.md,14665,14665_bible_study_stop_sign,CRIMINAL,74020102,D,PASS,draft_ready,,526,true,true,true,false,14665_bible_study_stop_sign
C:\FOC\Workspace\Finished\CQ14667.md,CQ14667.md,14667,14667_mens_retreat_trust_test,CRIMINAL,74020101,A,PASS,draft_ready,,967,true,true,true,true,14667_mens_retreat_trust_test
C:\FOC\Workspace\Finished\CQ14668.md,CQ14668.md,14668,14668_laxative-lies,CRIMINAL,74020101,C,PASS,draft_ready,,1222,true,true,true,true,14668_laxative-lies
C:\FOC\Workspace\Finished\CQ14670.md,CQ14670.md,14670,14670_brass_handbell_pageant,CRIMINAL,72010302,B,PASS,draft_ready,,923,true,true,true,true,14670_brass_handbell_pageant
C:\FOC\Workspace\Finished\CQ14671.md,CQ14671.md,14671,14671_firewood-delivery,CRIMINAL,73031000,B,PASS,draft_ready,,697,true,true,true,true,14671_firewood-delivery
C:\FOC\Workspace\Finished\CQ14675.md,CQ14675.md,14675,14675_church-volunteer-mercy,CRIMINAL,74020101,B,PASS,draft_ready,,594,true,true,true,true,14675_church-volunteer-mercy
C:\FOC\Workspace\Finished\CQ14676_church_youth_accusation.md,CQ14676_church_youth_accusation.md,14676,14676_church_youth_accusation,CRIMINAL,74020102,C,PASS,draft_ready,,576,true,true,true,true,14676_church_youth_accusation
C:\FOC\Workspace\Finished\CQ14677.md,CQ14677.md,14677,14677_prop-gun-rehearsal,CRIMINAL,72060103,C,PASS,draft_ready,,661,true,true,true,true,14677_prop-gun-rehearsal
C:\FOC\Workspace\Finished\CQ14680.md,CQ14680.md,14680,14680_christian_bookstore_ricochet,CRIMINAL,72010302,A,PASS,draft_ready,,608,true,true,true,true,14680_christian_bookstore_ricochet
C:\FOC\Workspace\Finished\CQ14681.md,CQ14681.md,14681,14681_homeschool_expo_cashbox,CRIMINAL,74020101,B,PASS,draft_ready,,485,true,true,true,true,14681_homeschool_expo_cashbox
C:\FOC\Workspace\Finished\CQ14685.md,CQ14685.md,14685,14685_peter_hammer,CRIMINAL,74020101,A,PASS,draft_ready,,318,true,true,true,false,14685_peter_hammer
C:\FOC\Workspace\Finished\CQ14687.md,CQ14687.md,14687,14687_box_truck_transferred_intent,CRIMINAL,74020101,B,PASS,draft_ready,,984,true,true,true,true,14687_box_truck_transferred_intent
C:\FOC\Workspace\Finished\CQ14690.md,CQ14690.md,14690,14690_bible_study_protected_victim,CRIMINAL,73020700,B,PASS,draft_ready,,595,true,true,true,false,14690_bible_study_protected_victim
C:\FOC\Workspace\Finished\CQ14691.md,CQ14691.md,14691,14691_church-keyboard-heist,CRIMINAL,71040200,C,PASS,draft_ready,,890,true,true,true,true,14691_church-keyboard-heist
C:\FOC\Workspace\Finished\CQ14692.md,CQ14692.md,14692,14692_stolen_sound_mixer_festival,CRIMINAL,71040200,A,PASS,draft_ready,,692,true,true,true,true,14692_stolen_sound_mixer_festival
C:\FOC\Workspace\Finished\CQ14693.md,CQ14693.md,14693,14693_scripture_market_hit,CRIMINAL,71040300,C,PASS,draft_ready,,794,true,true,true,true,14693_scripture_market_hit
C:\FOC\Workspace\Finished\CQ14694.md,CQ14694.md,14694,14694_factual-impossibility-hunter,CRIMINAL,71040300,C,PASS,draft_ready,,622,true,true,true,true,14694_factual-impossibility-hunter
